"Index";"Radiación Difusa (DF)";"Radiación Directa (DT)";"Radiación Global (GL)"
2012-02-01 16:00:00;22;242;94
2012-02-01 17:00:00;11;142;30
2012-02-01 18:00:00;0;4;0
2012-02-01 19:00:00;0;0;0
2012-02-01 20:00:00;0;0;0
2012-02-02 05:00:00;0;0;0
2012-02-02 06:00:00;0;0;0
2012-02-02 19:00:00;0;0;0
2012-02-02 20:00:00;0;0;0
2012-02-03 05:00:00;0;0;0
2012-02-03 06:00:00;0;0;0
2012-02-03 07:00:00;1;7;1
2012-02-03 08:00:00;12;176;37
2012-02-03 09:00:00;23;262;103
2012-02-03 10:00:00;27;305;164
2012-02-03 11:00:00;26;345;217
2012-02-03 12:00:00;31;339;236
2012-02-03 13:00:00;32;337;235
2012-02-03 14:00:00;27;336;212
2012-02-03 15:00:00;23;323;168
2012-02-03 16:00:00;20;279;105
2012-02-03 17:00:00;11;174;35
2012-02-03 18:00:00;0;7;1
2012-02-03 19:00:00;0;0;0
2012-02-03 20:00:00;0;0;0
2012-02-04 05:00:00;0;0;0
2012-02-04 06:00:00;0;0;0
2012-02-04 19:00:00;0;0;0
2012-02-04 20:00:00;0;0;0
2012-02-05 05:00:00;0;0;0
2012-02-05 06:00:00;0;0;0
2012-02-05 07:00:00;1;12;1
2012-02-05 08:00:00;12;183;38
2012-02-05 09:00:00;18;282;106
2012-02-05 10:00:00;24;314;167
2012-02-05 11:00:00;29;322;209
2012-02-05 12:00:00;31;322;228
2012-02-05 13:00:00;26;333;231
2012-02-05 14:00:00;25;323;206
2012-02-05 15:00:00;24;300;161
2012-02-05 16:00:00;19;259;100
2012-02-05 17:00:00;11;152;33
2012-02-05 18:00:00;1;8;1
2012-02-05 19:00:00;0;0;0
2012-02-05 20:00:00;0;0;0
2012-02-06 05:00:00;0;0;0
2012-02-06 06:00:00;0;0;0
2012-02-06 07:00:00;1;8;1
2012-02-06 08:00:00;11;166;36
2012-02-06 09:00:00;19;267;103
2012-02-06 10:00:00;21;309;164
2012-02-06 11:00:00;23;327;208
2012-02-06 12:00:00;24;336;231
2012-02-06 13:00:00;24;334;231
2012-02-06 14:00:00;24;324;208
2012-02-06 15:00:00;22;306;164
2012-02-06 16:00:00;19;267;103
2012-02-06 17:00:00;11;173;36
2012-02-06 18:00:00;1;11;1
2012-02-06 19:00:00;0;0;0
2012-02-06 20:00:00;0;0;0
2012-02-07 05:00:00;0;0;0
2012-02-07 06:00:00;0;0;0
2012-02-07 07:00:00;1;9;1
2012-02-07 08:00:00;11;178;38
2012-02-07 09:00:00;19;274;105
2012-02-07 10:00:00;21;314;168
2012-02-07 11:00:00;23;330;212
2012-02-07 12:00:00;26;333;235
2012-02-07 13:00:00;28;328;234
2012-02-07 14:00:00;27;325;213
2012-02-07 15:00:00;40;278;172
2012-02-07 16:00:00;50;165;102
2012-02-07 17:00:00;17;10;18
2012-02-07 18:00:00;1;9;1
2012-02-07 19:00:00;0;0;0
2012-02-07 20:00:00;0;0;0
2012-02-08 05:00:00;0;0;0
2012-02-08 06:00:00;0;0;0
2012-02-08 07:00:00;1;21;2
2012-02-08 08:00:00;10;216;44
2012-02-08 09:00:00;17;304;116
2012-02-08 10:00:00;21;337;180
2012-02-08 11:00:00;22;354;227
2012-02-08 12:00:00;24;359;251
2012-02-08 13:00:00;24;356;249
2012-02-08 14:00:00;26;334;220
2012-02-08 15:00:00;26;311;174
2012-02-08 16:00:00;23;266;111
2012-02-08 17:00:00;14;165;41
2012-02-08 18:00:00;1;11;1
2012-02-08 19:00:00;0;0;0
2012-02-08 20:00:00;0;0;0
2012-02-09 05:00:00;0;0;0
2012-02-09 06:00:00;0;0;0
2012-02-09 07:00:00;1;8;2
2012-02-09 08:00:00;16;145;41
2012-02-09 09:00:00;25;255;111
2012-02-09 10:00:00;30;298;174
2012-02-09 11:00:00;35;314;218
2012-02-09 12:00:00;38;317;239
2012-02-09 13:00:00;38;314;238
2012-02-09 14:00:00;37;302;213
2012-02-09 15:00:00;33;285;169
2012-02-09 16:00:00;27;242;107
2012-02-09 17:00:00;16;142;39
2012-02-09 18:00:00;1;6;1
2012-02-09 19:00:00;0;0;0
2012-02-09 20:00:00;0;0;0
2012-02-10 05:00:00;0;0;0
2012-02-10 06:00:00;0;0;0
2012-02-10 07:00:00;1;15;2
2012-02-10 08:00:00;13;185;44
2012-02-10 09:00:00;21;276;115
2012-02-10 10:00:00;25;314;177
2012-02-10 11:00:00;27;332;223
2012-02-10 12:00:00;28;342;247
2012-02-10 13:00:00;28;340;246
2012-02-10 14:00:00;28;329;221
2012-02-10 15:00:00;28;304;174
2012-02-10 16:00:00;24;254;109
2012-02-10 17:00:00;14;163;40
2012-02-10 18:00:00;1;11;1
2012-02-10 19:00:00;0;0;0
2012-02-10 20:00:00;0;0;0
2012-02-11 05:00:00;0;0;0
2012-02-11 06:00:00;0;0;0
2012-02-11 07:00:00;2;10;2
2012-02-11 08:00:00;16;154;43
2012-02-11 09:00:00;26;250;113
2012-02-11 10:00:00;33;288;174
2012-02-11 11:00:00;36;305;217
2012-02-11 12:00:00;34;320;242
2012-02-11 13:00:00;36;317;241
2012-02-11 14:00:00;32;314;218
2012-02-11 15:00:00;31;291;172
2012-02-11 16:00:00;25;252;111
2012-02-11 17:00:00;14;154;41
2012-02-11 18:00:00;1;9;1
2012-02-11 19:00:00;0;0;0
2012-02-11 20:00:00;0;0;0
2012-02-12 05:00:00;0;0;0
2012-02-12 06:00:00;0;0;0
2012-02-12 07:00:00;2;25;3
2012-02-12 08:00:00;13;212;50
2012-02-12 09:00:00;19;300;124
2012-02-12 10:00:00;23;339;190
2012-02-12 11:00:00;26;354;237
2012-02-12 12:00:00;28;359;261
2012-02-12 13:00:00;28;358;260
2012-02-12 14:00:00;27;348;233
2012-02-12 15:00:00;25;330;186
2012-02-12 16:00:00;21;295;122
2012-02-12 17:00:00;13;203;47
2012-02-12 18:00:00;1;21;2
2012-02-12 19:00:00;0;0;0
2012-02-12 20:00:00;0;0;0
2012-02-13 05:00:00;0;0;0
2012-02-13 06:00:00;0;0;0
2012-02-13 07:00:00;2;30;3
2012-02-13 08:00:00;13;217;51
2012-02-13 09:00:00;20;298;124
2012-02-13 10:00:00;25;329;188
2012-02-13 11:00:00;27;343;234
2012-02-13 12:00:00;29;350;259
2012-02-13 13:00:00;27;352;257
2012-02-13 14:00:00;26;345;233
2012-02-13 15:00:00;24;325;185
2012-02-13 16:00:00;21;286;120
2012-02-13 17:00:00;13;193;46
2012-02-13 18:00:00;1;20;2
2012-02-13 19:00:00;0;0;0
2012-02-13 20:00:00;0;0;0
2012-02-15 05:00:00;0;0;0
2012-02-15 06:00:00;0;0;0
2012-02-15 19:00:00;0;0;0
2012-02-15 20:00:00;0;0;0
2012-02-16 05:00:00;0;0;0
2012-02-16 06:00:00;0;0;0
2012-02-16 07:00:00;2;33;4
2012-02-16 08:00:00;13;213;53
2012-02-16 09:00:00;19;291;125
2012-02-16 10:00:00;22;328;190
2012-02-16 11:00:00;24;343;235
2012-02-16 12:00:00;24;350;259
2012-02-16 13:00:00;24;346;256
2012-02-16 14:00:00;25;332;230
2012-02-16 15:00:00;24;314;184
2012-02-16 16:00:00;21;274;120
2012-02-16 17:00:00;13;189;48
2012-02-16 18:00:00;2;23;3
2012-02-16 19:00:00;0;0;0
2012-02-16 20:00:00;0;0;0
2012-02-17 05:00:00;0;0;0
2012-02-17 06:00:00;0;0;0
2012-02-17 07:00:00;2;6;2
2012-02-17 08:00:00;15;43;24
2012-02-17 09:00:00;30;167;96
2012-02-17 10:00:00;41;276;184
2012-02-17 11:00:00;44;298;231
2012-02-17 12:00:00;92;255;264
2012-02-17 13:00:00;97;256;270
2012-02-17 14:00:00;133;167;239
2012-02-17 15:00:00;115;48;141
2012-02-17 16:00:00;63;30;74
2012-02-17 17:00:00;32;31;39
2012-02-17 18:00:00;3;15;3
2012-02-17 19:00:00;0;0;0
2012-02-17 20:00:00;0;0;0
2012-02-18 05:00:00;0;0;0
2012-02-18 06:00:00;0;0;0
2012-02-18 07:00:00;3;14;4
2012-02-18 08:00:00;20;149;51
2012-02-18 09:00:00;33;232;120
2012-02-18 10:00:00;37;277;182
2012-02-18 11:00:00;41;299;229
2012-02-18 12:00:00;44;304;251
2012-02-18 13:00:00;47;299;252
2012-02-18 14:00:00;55;263;219
2012-02-18 15:00:00;45;263;181
2012-02-18 16:00:00;32;235;120
2012-02-18 17:00:00;20;147;50
2012-02-18 18:00:00;3;13;3
2012-02-18 19:00:00;0;0;0
2012-02-18 20:00:00;0;0;0
2012-02-19 05:00:00;0;0;0
2012-02-19 06:00:00;0;0;0
2012-02-19 07:00:00;3;17;4
2012-02-19 08:00:00;19;170;54
2012-02-19 09:00:00;27;261;126
2012-02-19 10:00:00;31;298;188
2012-02-19 11:00:00;34;315;234
2012-02-19 12:00:00;34;323;257
2012-02-19 13:00:00;35;321;256
2012-02-19 14:00:00;33;315;233
2012-02-19 15:00:00;31;299;187
2012-02-19 16:00:00;25;265;126
2012-02-19 17:00:00;18;156;49
2012-02-19 18:00:00;3;27;4
2012-02-19 19:00:00;0;0;0
2012-02-19 20:00:00;0;0;0
2012-02-20 05:00:00;0;0;0
2012-02-20 06:00:00;0;0;0
2012-02-20 07:00:00;3;28;4
2012-02-20 08:00:00;17;184;54
2012-02-20 09:00:00;26;262;127
2012-02-20 10:00:00;31;297;190
2012-02-20 11:00:00;34;315;235
2012-02-20 12:00:00;35;321;258
2012-02-20 13:00:00;36;318;257
2012-02-20 14:00:00;35;310;233
2012-02-20 15:00:00;31;292;187
2012-02-20 16:00:00;28;251;124
2012-02-20 17:00:00;18;164;52
2012-02-20 18:00:00;3;21;4
2012-02-20 19:00:00;0;0;0
2012-02-20 20:00:00;0;0;0
2012-02-21 05:00:00;0;0;0
2012-02-21 06:00:00;0;0;0
2012-02-21 07:00:00;3;45;6
2012-02-21 08:00:00;16;217;61
2012-02-21 09:00:00;21;301;138
2012-02-21 10:00:00;26;331;203
2012-02-21 11:00:00;37;320;243
2012-02-21 12:00:00;57;288;258
2012-02-21 13:00:00;38;322;263
2012-02-21 14:00:00;28;339;246
2012-02-21 15:00:00;26;321;198
2012-02-21 16:00:00;24;270;129
2012-02-21 17:00:00;18;162;53
2012-02-21 18:00:00;2;13;3
2012-02-21 19:00:00;0;0;0
2012-02-21 20:00:00;0;0;0
2012-02-22 05:00:00;0;0;0
2012-02-22 06:00:00;0;0;0
2012-02-22 07:00:00;3;29;5
2012-02-22 08:00:00;18;184;58
2012-02-22 09:00:00;27;261;130
2012-02-22 10:00:00;33;296;194
2012-02-22 11:00:00;36;312;239
2012-02-22 12:00:00;35;324;264
2012-02-22 13:00:00;36;322;263
2012-02-22 14:00:00;36;312;239
2012-02-22 15:00:00;33;294;193
2012-02-22 16:00:00;28;258;129
2012-02-22 17:00:00;19;178;56
2012-02-22 18:00:00;3;27;5
2012-02-22 19:00:00;0;0;0
2012-02-22 20:00:00;0;0;0
2012-02-23 05:00:00;0;0;0
2012-02-23 06:00:00;0;0;0
2012-02-23 07:00:00;3;30;6
2012-02-23 08:00:00;17;194;61
2012-02-23 09:00:00;25;272;135
2012-02-23 10:00:00;29;310;200
2012-02-23 11:00:00;30;327;245
2012-02-23 12:00:00;30;337;271
2012-02-23 13:00:00;31;335;269
2012-02-23 14:00:00;30;328;245
2012-02-23 15:00:00;29;302;196
2012-02-23 16:00:00;25;274;133
2012-02-23 17:00:00;16;209;61
2012-02-23 18:00:00;3;35;5
2012-02-23 19:00:00;0;0;0
2012-02-23 20:00:00;0;0;0
2012-02-24 05:00:00;0;0;0
2012-02-24 06:00:00;0;0;0
2012-02-24 07:00:00;3;50;6
2012-02-24 08:00:00;16;218;64
2012-02-24 09:00:00;21;287;138
2012-02-24 10:00:00;25;320;202
2012-02-24 11:00:00;26;336;249
2012-02-24 12:00:00;28;343;273
2012-02-24 13:00:00;28;342;273
2012-02-24 14:00:00;27;333;247
2012-02-24 15:00:00;25;318;202
2012-02-24 16:00:00;23;283;136
2012-02-24 17:00:00;16;208;63
2012-02-24 18:00:00;3;43;6
2012-02-24 19:00:00;0;0;0
2012-02-24 20:00:00;0;0;0
2012-02-25 05:00:00;0;0;0
2012-02-25 06:00:00;0;0;0
2012-02-25 07:00:00;3;48;6
2012-02-25 08:00:00;16;223;65
2012-02-25 09:00:00;21;292;140
2012-02-25 10:00:00;25;321;204
2012-02-25 11:00:00;27;334;250
2012-02-25 12:00:00;28;341;275
2012-02-25 13:00:00;28;340;274
2012-02-25 14:00:00;28;329;249
2012-02-25 15:00:00;27;313;202
2012-02-25 16:00:00;25;279;138
2012-02-25 17:00:00;17;208;64
2012-02-25 18:00:00;3;44;6
2012-02-25 19:00:00;0;0;0
2012-02-25 20:00:00;0;0;0
2012-02-26 05:00:00;0;0;0
2012-02-26 06:00:00;0;0;0
2012-02-26 07:00:00;4;24;8
2012-02-26 08:00:00;18;196;65
2012-02-26 09:00:00;26;275;139
2012-02-26 10:00:00;31;305;204
2012-02-26 11:00:00;32;325;251
2012-02-26 12:00:00;34;330;275
2012-02-26 13:00:00;32;331;275
2012-02-26 14:00:00;34;319;250
2012-02-26 15:00:00;31;302;203
2012-02-26 16:00:00;26;274;140
2012-02-26 17:00:00;17;205;63
2012-02-26 18:00:00;4;47;7
2012-02-26 19:00:00;0;0;0
2012-02-26 20:00:00;0;0;0
2012-02-27 05:00:00;0;0;0
2012-02-27 06:00:00;0;0;0
2012-02-27 07:00:00;4;41;7
2012-02-27 08:00:00;19;196;63
2012-02-27 09:00:00;28;264;137
2012-02-27 10:00:00;33;296;202
2012-02-27 11:00:00;35;313;247
2012-02-27 12:00:00;37;318;271
2012-02-27 13:00:00;36;320;272
2012-02-27 14:00:00;35;313;249
2012-02-27 15:00:00;32;297;202
2012-02-27 16:00:00;27;269;139
2012-02-27 17:00:00;19;195;63
2012-02-27 18:00:00;4;43;7
2012-02-27 19:00:00;0;0;0
2012-02-27 20:00:00;0;0;0
2012-02-28 05:00:00;0;0;0
2012-02-28 06:00:00;0;0;0
2012-02-28 07:00:00;5;19;9
2012-02-28 08:00:00;22;126;74
2012-02-28 09:00:00;32;225;150
2012-02-28 10:00:00;37;283;205
2012-02-28 11:00:00;39;305;247
2012-02-28 12:00:00;43;309;270
2012-02-28 13:00:00;43;310;271
2012-02-28 14:00:00;37;311;250
2012-02-28 15:00:00;34;295;204
2012-02-28 16:00:00;32;252;138
2012-02-28 17:00:00;26;167;66
2012-02-28 18:00:00;5;24;7
2012-02-28 19:00:00;0;0;0
2012-02-28 20:00:00;0;0;0
2012-02-29 05:00:00;0;0;0
2012-02-29 06:00:00;0;0;0
2012-02-29 07:00:00;6;17;8
2012-02-29 08:00:00;27;133;60
2012-02-29 09:00:00;59;142;120
2012-02-29 10:00:00;65;200;182
2012-02-29 11:00:00;50;281;244
2012-02-29 12:00:00;54;283;265
2012-02-29 13:00:00;51;288;266
2012-02-29 14:00:00;47;288;245
2012-02-29 15:00:00;44;266;200
2012-02-29 16:00:00;38;229;136
2012-02-29 17:00:00;26;143;62
2012-02-29 18:00:00;5;21;8
2012-02-29 19:00:00;0;0;0
2012-02-29 20:00:00;0;0;0
2012-03-01 05:00:00;0;0;0
2012-03-01 06:00:00;0;0;0
2012-03-01 19:00:00;0;0;0
2012-03-01 20:00:00;0;0;0
2012-03-02 05:00:00;0;0;0
2012-03-02 06:00:00;0;0;0
2012-03-02 19:00:00;0;0;0
2012-03-02 20:00:00;0;0;0
2012-03-03 05:00:00;0;0;0
2012-03-03 06:00:00;0;0;0
2012-03-03 19:00:00;0;0;0
2012-03-03 20:00:00;0;0;0
2012-03-04 05:00:00;0;0;0
2012-03-04 06:00:00;0;0;0
2012-03-04 07:00:00;6;55;11
2012-03-04 08:00:00;20;210;73
2012-03-04 09:00:00;28;266;145
2012-03-04 10:00:00;30;302;211
2012-03-04 11:00:00;56;259;238
2012-03-04 12:00:00;83;200;235
2012-03-04 13:00:00;67;276;278
2012-03-04 14:00:00;53;297;263
2012-03-04 15:00:00;37;298;216
2012-03-04 16:00:00;30;266;148
2012-03-04 17:00:00;22;201;73
2012-03-04 18:00:00;7;47;11
2012-03-04 19:00:00;0;0;0
2012-03-04 20:00:00;0;0;0
2012-03-05 05:00:00;0;0;0
2012-03-05 06:00:00;0;0;0
2012-03-05 07:00:00;6;67;12
2012-03-05 08:00:00;17;230;78
2012-03-05 09:00:00;23;289;152
2012-03-05 10:00:00;27;315;216
2012-03-05 11:00:00;29;328;262
2012-03-05 12:00:00;32;332;286
2012-03-05 13:00:00;32;330;285
2012-03-05 14:00:00;32;320;259
2012-03-05 15:00:00;31;306;214
2012-03-05 16:00:00;27;274;150
2012-03-05 17:00:00;21;210;77
2012-03-05 18:00:00;6;64;13
2012-03-05 19:00:00;0;0;0
2012-03-05 20:00:00;0;0;0
2012-03-06 05:00:00;0;0;0
2012-03-06 06:00:00;0;0;0
2012-03-06 07:00:00;6;75;13
2012-03-06 08:00:00;19;226;79
2012-03-06 09:00:00;28;275;153
2012-03-06 10:00:00;37;310;224
2012-03-06 11:00:00;63;261;250
2012-03-06 12:00:00;81;238;265
2012-03-06 13:00:00;122;143;233
2012-03-06 14:00:00;112;154;221
2012-03-06 15:00:00;79;147;168
2012-03-06 16:00:00;84;53;109
2012-03-06 17:00:00;39;26;45
2012-03-06 18:00:00;11;49;16
2012-03-06 19:00:00;0;0;0
2012-03-06 20:00:00;0;0;0
2012-03-07 05:00:00;0;0;0
2012-03-07 06:00:00;0;0;0
2012-03-07 07:00:00;6;73;14
2012-03-07 08:00:00;20;232;82
2012-03-07 09:00:00;25;295;160
2012-03-07 10:00:00;30;321;226
2012-03-07 11:00:00;31;339;274
2012-03-07 12:00:00;32;343;297
2012-03-07 13:00:00;32;345;299
2012-03-07 14:00:00;31;338;274
2012-03-07 15:00:00;37;307;225
2012-03-07 16:00:00;42;241;154
2012-03-07 17:00:00;24;212;82
2012-03-07 18:00:00;7;72;16
2012-03-07 19:00:00;0;0;0
2012-03-07 20:00:00;0;0;0
2012-03-08 05:00:00;0;0;0
2012-03-08 06:00:00;0;0;0
2012-03-08 07:00:00;11;38;14
2012-03-08 08:00:00;37;94;63
2012-03-08 09:00:00;59;199;154
2012-03-08 10:00:00;60;260;221
2012-03-08 11:00:00;80;218;239
2012-03-08 12:00:00;53;313;297
2012-03-08 13:00:00;60;292;288
2012-03-08 14:00:00;68;259;257
2012-03-08 15:00:00;98;129;178
2012-03-08 16:00:00;74;106;126
2012-03-08 17:00:00;43;64;62
2012-03-08 18:00:00;10;7;10
2012-03-08 19:00:00;0;0;0
2012-03-08 20:00:00;0;0;0
2012-03-09 05:00:00;0;0;0
2012-03-09 06:00:00;0;0;0
2012-03-09 07:00:00;6;104;17
2012-03-09 08:00:00;16;257;88
2012-03-09 09:00:00;21;309;165
2012-03-09 10:00:00;25;331;230
2012-03-09 11:00:00;27;340;274
2012-03-09 12:00:00;30;340;297
2012-03-09 13:00:00;31;337;295
2012-03-09 14:00:00;32;329;271
2012-03-09 15:00:00;30;312;226
2012-03-09 16:00:00;27;283;162
2012-03-09 17:00:00;21;226;86
2012-03-09 18:00:00;8;83;17
2012-03-09 19:00:00;0;0;0
2012-03-09 20:00:00;0;0;0
2012-03-10 05:00:00;0;0;0
2012-03-10 06:00:00;0;0;0
2012-03-10 07:00:00;9;62;15
2012-03-10 08:00:00;26;200;82
2012-03-10 09:00:00;35;257;157
2012-03-10 10:00:00;42;286;222
2012-03-10 11:00:00;47;299;265
2012-03-10 12:00:00;45;312;292
2012-03-10 13:00:00;50;304;291
2012-03-10 14:00:00;61;280;269
2012-03-10 15:00:00;44;282;222
2012-03-10 16:00:00;39;245;157
2012-03-10 17:00:00;31;160;79
2012-03-10 18:00:00;9;26;12
2012-03-10 19:00:00;0;0;0
2012-03-10 20:00:00;0;0;0
2012-03-11 05:00:00;0;0;0
2012-03-11 06:00:00;0;0;0
2012-03-11 07:00:00;9;40;16
2012-03-11 08:00:00;27;189;83
2012-03-11 09:00:00;34;259;158
2012-03-11 10:00:00;38;292;224
2012-03-11 11:00:00;42;304;268
2012-03-11 12:00:00;44;309;293
2012-03-11 13:00:00;44;310;293
2012-03-11 14:00:00;45;298;267
2012-03-11 15:00:00;40;285;222
2012-03-11 16:00:00;34;260;160
2012-03-11 17:00:00;25;202;84
2012-03-11 18:00:00;9;65;17
2012-03-11 19:00:00;0;0;0
2012-03-11 20:00:00;0;0;0
2012-03-12 05:00:00;0;0;0
2012-03-12 06:00:00;0;0;0
2012-03-12 07:00:00;9;73;17
2012-03-12 08:00:00;23;210;84
2012-03-12 09:00:00;32;266;161
2012-03-12 10:00:00;36;298;226
2012-03-12 11:00:00;38;315;274
2012-03-12 12:00:00;38;322;297
2012-03-12 13:00:00;38;321;299
2012-03-12 14:00:00;37;317;275
2012-03-12 15:00:00;35;302;229
2012-03-12 16:00:00;30;277;165
2012-03-12 17:00:00;23;224;90
2012-03-12 18:00:00;9;88;19
2012-03-12 19:00:00;0;0;0
2012-03-12 20:00:00;0;0;0
2012-03-14 05:00:00;0;0;0
2012-03-14 06:00:00;0;0;0
2012-03-14 07:00:00;18;99;29
2012-03-14 08:00:00;50;120;84
2012-03-14 09:00:00;73;169;154
2012-03-14 10:00:00;100;113;175
2012-03-14 11:00:00;69;251;260
2012-03-14 12:00:00;44;317;302
2012-03-14 13:00:00;46;312;301
2012-03-14 14:00:00;90;148;205
2012-03-14 15:00:00;76;200;205
2012-03-14 16:00:00;57;126;122
2012-03-14 17:00:00;46;184;103
2012-03-14 18:00:00;13;69;22
2012-03-14 19:00:00;0;0;0
2012-03-14 20:00:00;0;0;0
2012-03-15 05:00:00;0;0;0
2012-03-15 06:00:00;0;0;0
2012-03-15 07:00:00;8;2;8
2012-03-15 08:00:00;33;6;34
2012-03-15 09:00:00;43;19;54
2012-03-15 10:00:00;95;195;222
2012-03-15 11:00:00;110;187;254
2012-03-15 12:00:00;62;282;297
2012-03-15 13:00:00;51;300;299
2012-03-15 14:00:00;47;296;276
2012-03-15 15:00:00;46;276;230
2012-03-15 16:00:00;46;232;164
2012-03-15 17:00:00;37;131;83
2012-03-15 18:00:00;13;44;19
2012-03-15 19:00:00;0;0;0
2012-03-15 20:00:00;0;0;0
2012-03-16 05:00:00;0;0;0
2012-03-16 06:00:00;0;0;0
2012-03-16 07:00:00;9;9;11
2012-03-16 08:00:00;26;2;26
2012-03-16 09:00:00;60;2;61
2012-03-16 10:00:00;59;180;182
2012-03-16 11:00:00;96;161;219
2012-03-16 12:00:00;81;109;171
2012-03-16 13:00:00;91;215;270
2012-03-16 14:00:00;57;280;275
2012-03-16 15:00:00;44;283;233
2012-03-16 16:00:00;38;254;169
2012-03-16 17:00:00;30;193;92
2012-03-16 18:00:00;13;44;19
2012-03-16 19:00:00;0;0;0
2012-03-16 20:00:00;0;0;0
2012-03-17 05:00:00;0;0;0
2012-03-17 06:00:00;0;0;0
2012-03-17 07:00:00;8;0;8
2012-03-17 08:00:00;41;0;41
2012-03-17 09:00:00;71;87;120
2012-03-17 10:00:00;99;134;186
2012-03-17 11:00:00;71;273;285
2012-03-17 12:00:00;64;289;307
2012-03-17 13:00:00;62;289;305
2012-03-17 14:00:00;58;283;280
2012-03-17 15:00:00;54;262;231
2012-03-17 16:00:00;42;247;170
2012-03-17 17:00:00;29;203;95
2012-03-17 18:00:00;11;78;23
2012-03-17 19:00:00;0;0;0
2012-03-17 20:00:00;0;0;0
2012-03-18 05:00:00;0;0;0
2012-03-18 06:00:00;0;0;0
2012-03-18 07:00:00;10;105;24
2012-03-18 08:00:00;21;242;98
2012-03-18 09:00:00;27;294;177
2012-03-18 10:00:00;31;315;242
2012-03-18 11:00:00;34;327;289
2012-03-18 12:00:00;39;327;314
2012-03-18 13:00:00;56;282;294
2012-03-18 14:00:00;45;308;287
2012-03-18 15:00:00;39;309;249
2012-03-18 16:00:00;30;275;173
2012-03-18 17:00:00;24;232;101
2012-03-18 18:00:00;11;104;26
2012-03-18 19:00:00;0;0;0
2012-03-18 20:00:00;0;0;0
2012-03-19 05:00:00;0;0;0
2012-03-19 20:00:00;0;0;0
2012-03-20 05:00:00;0;0;0
2012-03-20 06:00:00;0;0;0
2012-03-20 07:00:00;9;137;28
2012-03-20 08:00:00;18;266;104
2012-03-20 09:00:00;23;309;182
2012-03-20 10:00:00;26;330;249
2012-03-20 11:00:00;27;343;298
2012-03-20 12:00:00;28;347;322
2012-03-20 13:00:00;28;346;323
2012-03-20 14:00:00;28;340;298
2012-03-20 15:00:00;36;265;220
2012-03-20 16:00:00;53;130;125
2012-03-20 17:00:00;37;111;78
2012-03-20 18:00:00;15;67;22
2012-03-20 19:00:00;0;2;0
2012-03-20 20:00:00;0;0;0
2012-03-21 05:00:00;0;0;0
2012-03-21 06:00:00;0;1;0
2012-03-21 07:00:00;10;125;29
2012-03-21 08:00:00;20;253;106
2012-03-21 09:00:00;25;301;185
2012-03-21 10:00:00;28;323;251
2012-03-21 11:00:00;31;331;297
2012-03-21 12:00:00;34;335;320
2012-03-21 13:00:00;34;335;320
2012-03-21 14:00:00;32;330;295
2012-03-21 15:00:00;31;316;247
2012-03-21 16:00:00;29;288;180
2012-03-21 17:00:00;22;245;103
2012-03-21 18:00:00;10;130;28
2012-03-21 19:00:00;0;1;0
2012-03-21 20:00:00;0;0;0
2012-03-22 05:00:00;0;0;0
2012-03-22 06:00:00;0;2;0
2012-03-22 07:00:00;11;134;32
2012-03-22 08:00:00;21;252;109
2012-03-22 09:00:00;25;302;188
2012-03-22 10:00:00;27;325;253
2012-03-22 11:00:00;30;335;299
2012-03-22 12:00:00;32;339;323
2012-03-22 13:00:00;38;330;322
2012-03-22 14:00:00;47;303;290
2012-03-22 15:00:00;34;309;248
2012-03-22 16:00:00;42;255;178
2012-03-22 17:00:00;37;179;100
2012-03-22 18:00:00;19;22;24
2012-03-22 19:00:00;0;0;0
2012-03-22 20:00:00;0;0;0
2012-03-23 05:00:00;0;0;0
2012-03-23 20:00:00;0;0;0
2012-03-24 05:00:00;0;0;0
2012-03-24 20:00:00;0;0;0
2012-03-25 05:00:00;0;0;0
2012-03-25 20:00:00;0;0;0
2012-03-26 05:00:00;0;0;0
2012-03-26 20:00:00;0;0;0
2012-03-27 05:00:00;0;0;0
2012-03-27 20:00:00;0;0;0
2012-03-28 05:00:00;0;0;0
2012-03-28 20:00:00;0;0;0
2012-03-29 05:00:00;0;0;0
2012-03-29 20:00:00;0;0;0
2012-03-30 05:00:00;0;0;0
2012-03-30 20:00:00;0;0;0
2012-03-31 05:00:00;0;0;0
2012-03-31 20:00:00;0;0;0
2012-04-01 05:00:00;0;0;0
2012-04-01 20:00:00;0;0;0
2012-04-02 05:00:00;0;0;0
2012-04-02 20:00:00;0;0;0
2012-04-03 05:00:00;0;0;0
2012-04-03 20:00:00;0;0;0
2012-04-04 05:00:00;0;0;0
2012-04-04 20:00:00;0;0;0
2012-04-05 05:00:00;0;0;0
2012-04-05 20:00:00;0;0;0
2012-04-06 05:00:00;0;0;0
2012-04-06 20:00:00;0;0;0
2012-04-07 05:00:00;0;0;0
2012-04-07 20:00:00;0;0;0
2012-04-08 05:00:00;0;0;0
2012-04-08 20:00:00;0;0;0
2012-04-09 05:00:00;0;0;0
2012-04-09 06:00:00;2;32;4
2012-04-09 07:00:00;20;200;58
2012-04-09 08:00:00;30;277;141
2012-04-09 09:00:00;31;309;214
2012-04-09 10:00:00;26;333;272
2012-04-09 11:00:00;27;343;317
2012-04-09 12:00:00;28;348;341
2012-04-09 13:00:00;30;347;341
2012-04-09 14:00:00;30;339;318
2012-04-09 15:00:00;30;327;272
2012-04-09 16:00:00;28;307;209
2012-04-09 17:00:00;24;267;133
